Starting training:
  Algorithm       : ppo
  Environments    : 4
  Reward mode     : temperature
  Observation     : T04
  Seed            : 42
  Timesteps       : 1000000

=== System Info ===
Hostname              : haicn1702.localdomain
CUDA_VISIBLE_DEVICES : MIG-3ec3a575-8900-5a2d-8b50-60ffc9a8e0d2

=== GPU Info (nvidia-smi) ===
Sun Jun  8 03:53:36 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.133.20             Driver Version: 570.133.20     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-40GB          On  |   00000000:31:00.0 Off |                   On |
| N/A   43C    P0             45W /  400W |     249MiB /  40960MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |                     Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                       BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0    1   0   0  |             142MiB / 20096MiB    | 56      0 |  4   0    2    0    0 |
|                  |                 0MiB / 32767MiB  |           |                       |
+------------------+----------------------------------+-----------+-----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+

=== PyTorch CUDA Info ===
CUDA available        : True
Device name (ID 0)    : NVIDIA A100-SXM4-40GB MIG 4g.20gb
CUDA version (torch)  : 12.4
CUDNN version         : 90501
Using cuda device
---------------------------------
| rollout/           |          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 592          |
|    iterations           | 375          |
|    time_elapsed         | 728          |
|    total_timesteps      | 432000       |
| train/                  |              |
|    approx_kl            | 0.0045659337 |
|    clip_fraction        | 0.0694       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.25        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 17.5         |
|    n_updates            | 3740         |
|    policy_gradient_loss | -0.00464     |
|    std                  | 0.849        |
|    value_loss           | 46.6         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 592          |
|    iterations           | 376          |
|    time_elapsed         | 730          |
|    total_timesteps      | 433152       |
| train/                  |              |
|    approx_kl            | 0.0063704103 |
|    clip_fraction        | 0.0341       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.26        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 42.3         |
|    n_updates            | 3750         |
|    policy_gradient_loss | -0.00173     |
|    std                  | 0.851        |
|    value_loss           | 46.7         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 156         |
| time/                   |             |
|    fps                  | 592         |
|    iterations           | 377         |
|    time_elapsed         | 732         |
|    total_timesteps      | 434304      |
| train/                  |             |
|    approx_kl            | 0.004386412 |
|    clip_fraction        | 0.0515      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.26       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 33.6        |
|    n_updates            | 3760        |
|    policy_gradient_loss | -0.00492    |
|    std                  | 0.863       |
|    value_loss           | 46.5        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 593          |
|    iterations           | 378          |
|    time_elapsed         | 734          |
|    total_timesteps      | 435456       |
| train/                  |              |
|    approx_kl            | 0.0036892432 |
|    clip_fraction        | 0.0381       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.27        |
|    explained_variance   | 1.79e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 29.7         |
|    n_updates            | 3770         |
|    policy_gradient_loss | -0.00203     |
|    std                  | 0.859        |
|    value_loss           | 48           |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 156         |
| time/                   |             |
|    fps                  | 593         |
|    iterations           | 379         |
|    time_elapsed         | 736         |
|    total_timesteps      | 436608      |
| train/                  |             |
|    approx_kl            | 0.004084736 |
|    clip_fraction        | 0.0236      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.26       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 18.7        |
|    n_updates            | 3780        |
|    policy_gradient_loss | -0.00111    |
|    std                  | 0.853       |
|    value_loss           | 47.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 156         |
| time/                   |             |
|    fps                  | 593         |
|    iterations           | 380         |
|    time_elapsed         | 737         |
|    total_timesteps      | 437760      |
| train/                  |             |
|    approx_kl            | 0.005541446 |
|    clip_fraction        | 0.0468      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.26       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 22.1        |
|    n_updates            | 3790        |
|    policy_gradient_loss | -0.00259    |
|    std                  | 0.847       |
|    value_loss           | 47.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 156         |
| time/                   |             |
|    fps                  | 593         |
|    iterations           | 381         |
|    time_elapsed         | 739         |
|    total_timesteps      | 438912      |
| train/                  |             |
|    approx_kl            | 0.008967693 |
|    clip_fraction        | 0.058       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.26       |
|    explained_variance   | 5.96e-08    |
|    learning_rate        | 0.0003      |
|    loss                 | 8.93        |
|    n_updates            | 3800        |
|    policy_gradient_loss | -0.00325    |
|    std                  | 0.857       |
|    value_loss           | 47.3        |
-----------------------------------------
Eval num_timesteps=440000, episode_reward=195.20 +/- 4.54
Episode length: 288.00 +/- 0.00
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 288          |
|    mean_reward          | 195          |
| time/                   |              |
|    total_timesteps      | 440000       |
| train/                  |              |
|    approx_kl            | 0.0040884586 |
|    clip_fraction        | 0.0608       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.26        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 19.4         |
|    n_updates            | 3810         |
|    policy_gradient_loss | -0.00201     |
|    std                  | 0.858        |
|    value_loss           | 47.4         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 288      |
|    ep_rew_mean     | 156      |
| time/              |          |
|    fps             | 591      |
|    iterations      | 382      |
|    time_elapsed    | 743      |
|    total_timesteps | 440064   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 156         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 383         |
|    time_elapsed         | 745         |
|    total_timesteps      | 441216      |
| train/                  |             |
|    approx_kl            | 0.004909339 |
|    clip_fraction        | 0.038       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.26       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 20.2        |
|    n_updates            | 3820        |
|    policy_gradient_loss | -0.00196    |
|    std                  | 0.848       |
|    value_loss           | 47.8        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 384          |
|    time_elapsed         | 747          |
|    total_timesteps      | 442368       |
| train/                  |              |
|    approx_kl            | 0.0054422375 |
|    clip_fraction        | 0.0482       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.26        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 19           |
|    n_updates            | 3830         |
|    policy_gradient_loss | -0.00626     |
|    std                  | 0.863        |
|    value_loss           | 46.6         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 385          |
|    time_elapsed         | 749          |
|    total_timesteps      | 443520       |
| train/                  |              |
|    approx_kl            | 0.0052319653 |
|    clip_fraction        | 0.03         |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.27        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 4.36         |
|    n_updates            | 3840         |
|    policy_gradient_loss | -0.000774    |
|    std                  | 0.867        |
|    value_loss           | 46.8         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 156         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 386         |
|    time_elapsed         | 751         |
|    total_timesteps      | 444672      |
| train/                  |             |
|    approx_kl            | 0.003838497 |
|    clip_fraction        | 0.0414      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.28       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 23.2        |
|    n_updates            | 3850        |
|    policy_gradient_loss | -0.00359    |
|    std                  | 0.869       |
|    value_loss           | 47.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 156         |
| time/                   |             |
|    fps                  | 592         |
|    iterations           | 387         |
|    time_elapsed         | 752         |
|    total_timesteps      | 445824      |
| train/                  |             |
|    approx_kl            | 0.003786154 |
|    clip_fraction        | 0.0446      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.28       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 12.3        |
|    n_updates            | 3860        |
|    policy_gradient_loss | -0.0034     |
|    std                  | 0.869       |
|    value_loss           | 47.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 156         |
| time/                   |             |
|    fps                  | 592         |
|    iterations           | 388         |
|    time_elapsed         | 754         |
|    total_timesteps      | 446976      |
| train/                  |             |
|    approx_kl            | 0.004991323 |
|    clip_fraction        | 0.0701      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.28       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 20.8        |
|    n_updates            | 3870        |
|    policy_gradient_loss | -0.00523    |
|    std                  | 0.874       |
|    value_loss           | 46.7        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 288       |
|    ep_rew_mean          | 156       |
| time/                   |           |
|    fps                  | 592       |
|    iterations           | 389       |
|    time_elapsed         | 756       |
|    total_timesteps      | 448128    |
| train/                  |           |
|    approx_kl            | 0.0014513 |
|    clip_fraction        | 0.0419    |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.28     |
|    explained_variance   | 0         |
|    learning_rate        | 0.0003    |
|    loss                 | 24.6      |
|    n_updates            | 3880      |
|    policy_gradient_loss | -0.000589 |
|    std                  | 0.868     |
|    value_loss           | 46.8      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 156         |
| time/                   |             |
|    fps                  | 592         |
|    iterations           | 390         |
|    time_elapsed         | 758         |
|    total_timesteps      | 449280      |
| train/                  |             |
|    approx_kl            | 0.008904344 |
|    clip_fraction        | 0.062       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.28       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 33.6        |
|    n_updates            | 3890        |
|    policy_gradient_loss | -0.00592    |
|    std                  | 0.869       |
|    value_loss           | 47          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 592          |
|    iterations           | 391          |
|    time_elapsed         | 760          |
|    total_timesteps      | 450432       |
| train/                  |              |
|    approx_kl            | 0.0031653403 |
|    clip_fraction        | 0.0463       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.27        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 24.2         |
|    n_updates            | 3900         |
|    policy_gradient_loss | -0.00247     |
|    std                  | 0.861        |
|    value_loss           | 46.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 592          |
|    iterations           | 392          |
|    time_elapsed         | 762          |
|    total_timesteps      | 451584       |
| train/                  |              |
|    approx_kl            | 0.0038175853 |
|    clip_fraction        | 0.0937       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.27        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 25.4         |
|    n_updates            | 3910         |
|    policy_gradient_loss | -0.00131     |
|    std                  | 0.862        |
|    value_loss           | 47.7         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 592          |
|    iterations           | 393          |
|    time_elapsed         | 763          |
|    total_timesteps      | 452736       |
| train/                  |              |
|    approx_kl            | 0.0057253214 |
|    clip_fraction        | 0.0457       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.27        |
|    explained_variance   | 1.79e-07     |
|    learning_rate        | 0.0003       |
|    loss                 | 12.1         |
|    n_updates            | 3920         |
|    policy_gradient_loss | -0.003       |
|    std                  | 0.869        |
|    value_loss           | 46.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 592          |
|    iterations           | 394          |
|    time_elapsed         | 765          |
|    total_timesteps      | 453888       |
| train/                  |              |
|    approx_kl            | 0.0029578821 |
|    clip_fraction        | 0.0161       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.28        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 6.2          |
|    n_updates            | 3930         |
|    policy_gradient_loss | 0.00103      |
|    std                  | 0.873        |
|    value_loss           | 47.9         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 592          |
|    iterations           | 395          |
|    time_elapsed         | 767          |
|    total_timesteps      | 455040       |
| train/                  |              |
|    approx_kl            | 0.0065999203 |
|    clip_fraction        | 0.0405       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.29        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 16.9         |
|    n_updates            | 3940         |
|    policy_gradient_loss | -0.00177     |
|    std                  | 0.879        |
|    value_loss           | 48.3         |
------------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 288       |
|    ep_rew_mean          | 156       |
| time/                   |           |
|    fps                  | 593       |
|    iterations           | 396       |
|    time_elapsed         | 769       |
|    total_timesteps      | 456192    |
| train/                  |           |
|    approx_kl            | 0.0068479 |
|    clip_fraction        | 0.058     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.29     |
|    explained_variance   | -1.19e-07 |
|    learning_rate        | 0.0003    |
|    loss                 | 27.1      |
|    n_updates            | 3950      |
|    policy_gradient_loss | -0.00144  |
|    std                  | 0.881     |
|    value_loss           | 47.3      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 156         |
| time/                   |             |
|    fps                  | 593         |
|    iterations           | 397         |
|    time_elapsed         | 771         |
|    total_timesteps      | 457344      |
| train/                  |             |
|    approx_kl            | 0.010240268 |
|    clip_fraction        | 0.0701      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.28       |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 24.3        |
|    n_updates            | 3960        |
|    policy_gradient_loss | -0.00368    |
|    std                  | 0.869       |
|    value_loss           | 47.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 156         |
| time/                   |             |
|    fps                  | 593         |
|    iterations           | 398         |
|    time_elapsed         | 772         |
|    total_timesteps      | 458496      |
| train/                  |             |
|    approx_kl            | 0.008334352 |
|    clip_fraction        | 0.0992      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.28       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 14.5        |
|    n_updates            | 3970        |
|    policy_gradient_loss | -0.0033     |
|    std                  | 0.867       |
|    value_loss           | 46.9        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 593          |
|    iterations           | 399          |
|    time_elapsed         | 774          |
|    total_timesteps      | 459648       |
| train/                  |              |
|    approx_kl            | 0.0069136904 |
|    clip_fraction        | 0.053        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.28        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 18.3         |
|    n_updates            | 3980         |
|    policy_gradient_loss | -0.0043      |
|    std                  | 0.876        |
|    value_loss           | 47.3         |
------------------------------------------
Eval num_timesteps=460000, episode_reward=177.39 +/- 13.73
Episode length: 288.00 +/- 0.00
------------------------------------------
| eval/                   |              |
|    mean_ep_length       | 288          |
|    mean_reward          | 177          |
| time/                   |              |
|    total_timesteps      | 460000       |
| train/                  |              |
|    approx_kl            | 0.0049539157 |
|    clip_fraction        | 0.0305       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.29        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 23.6         |
|    n_updates            | 3990         |
|    policy_gradient_loss | -0.00124     |
|    std                  | 0.876        |
|    value_loss           | 47.8         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 288      |
|    ep_rew_mean     | 156      |
| time/              |          |
|    fps             | 591      |
|    iterations      | 400      |
|    time_elapsed    | 778      |
|    total_timesteps | 460800   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 156         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 401         |
|    time_elapsed         | 780         |
|    total_timesteps      | 461952      |
| train/                  |             |
|    approx_kl            | 0.008019681 |
|    clip_fraction        | 0.121       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.28       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 15.3        |
|    n_updates            | 4000        |
|    policy_gradient_loss | -0.00489    |
|    std                  | 0.869       |
|    value_loss           | 46.9        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 402          |
|    time_elapsed         | 782          |
|    total_timesteps      | 463104       |
| train/                  |              |
|    approx_kl            | 0.0037197014 |
|    clip_fraction        | 0.0272       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.28        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 17.5         |
|    n_updates            | 4010         |
|    policy_gradient_loss | -0.000994    |
|    std                  | 0.87         |
|    value_loss           | 48.3         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 591          |
|    iterations           | 403          |
|    time_elapsed         | 784          |
|    total_timesteps      | 464256       |
| train/                  |              |
|    approx_kl            | 0.0040663704 |
|    clip_fraction        | 0.0578       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.28        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 21           |
|    n_updates            | 4020         |
|    policy_gradient_loss | -0.0031      |
|    std                  | 0.871        |
|    value_loss           | 46.8         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 156         |
| time/                   |             |
|    fps                  | 591         |
|    iterations           | 404         |
|    time_elapsed         | 786         |
|    total_timesteps      | 465408      |
| train/                  |             |
|    approx_kl            | 0.007849437 |
|    clip_fraction        | 0.0852      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.28       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 36.8        |
|    n_updates            | 4030        |
|    policy_gradient_loss | -0.00426    |
|    std                  | 0.878       |
|    value_loss           | 46.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 156         |
| time/                   |             |
|    fps                  | 592         |
|    iterations           | 405         |
|    time_elapsed         | 788         |
|    total_timesteps      | 466560      |
| train/                  |             |
|    approx_kl            | 0.008146793 |
|    clip_fraction        | 0.0794      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.3        |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 37.4        |
|    n_updates            | 4040        |
|    policy_gradient_loss | -0.00565    |
|    std                  | 0.887       |
|    value_loss           | 47          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 592          |
|    iterations           | 406          |
|    time_elapsed         | 789          |
|    total_timesteps      | 467712       |
| train/                  |              |
|    approx_kl            | 0.0033431782 |
|    clip_fraction        | 0.093        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.3         |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 18.1         |
|    n_updates            | 4050         |
|    policy_gradient_loss | -0.00451     |
|    std                  | 0.89         |
|    value_loss           | 46.7         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 156         |
| time/                   |             |
|    fps                  | 592         |
|    iterations           | 407         |
|    time_elapsed         | 791         |
|    total_timesteps      | 468864      |
| train/                  |             |
|    approx_kl            | 0.003922896 |
|    clip_fraction        | 0.0527      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.3        |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 10.4        |
|    n_updates            | 4060        |
|    policy_gradient_loss | -0.00351    |
|    std                  | 0.886       |
|    value_loss           | 47.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 156         |
| time/                   |             |
|    fps                  | 592         |
|    iterations           | 408         |
|    time_elapsed         | 793         |
|    total_timesteps      | 470016      |
| train/                  |             |
|    approx_kl            | 0.005687866 |
|    clip_fraction        | 0.0918      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.3        |
|    explained_variance   | 5.96e-08    |
|    learning_rate        | 0.0003      |
|    loss                 | 36.6        |
|    n_updates            | 4070        |
|    policy_gradient_loss | -0.00265    |
|    std                  | 0.893       |
|    value_loss           | 46.5        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 592          |
|    iterations           | 409          |
|    time_elapsed         | 795          |
|    total_timesteps      | 471168       |
| train/                  |              |
|    approx_kl            | 0.0026339234 |
|    clip_fraction        | 0.0537       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.31        |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 14           |
|    n_updates            | 4080         |
|    policy_gradient_loss | -0.00301     |
|    std                  | 0.892        |
|    value_loss           | 46.9         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 592          |
|    iterations           | 410          |
|    time_elapsed         | 797          |
|    total_timesteps      | 472320       |
| train/                  |              |
|    approx_kl            | 0.0035116912 |
|    clip_fraction        | 0.029        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.3         |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 19           |
|    n_updates            | 4090         |
|    policy_gradient_loss | -0.00199     |
|    std                  | 0.881        |
|    value_loss           | 47.2         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 592          |
|    iterations           | 411          |
|    time_elapsed         | 798          |
|    total_timesteps      | 473472       |
| train/                  |              |
|    approx_kl            | 0.0059837042 |
|    clip_fraction        | 0.0576       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.29        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 4.18         |
|    n_updates            | 4100         |
|    policy_gradient_loss | -0.00062     |
|    std                  | 0.88         |
|    value_loss           | 46.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 592          |
|    iterations           | 412          |
|    time_elapsed         | 800          |
|    total_timesteps      | 474624       |
| train/                  |              |
|    approx_kl            | 0.0072782305 |
|    clip_fraction        | 0.0595       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.29        |
|    explained_variance   | 5.96e-08     |
|    learning_rate        | 0.0003       |
|    loss                 | 25.2         |
|    n_updates            | 4110         |
|    policy_gradient_loss | -0.00206     |
|    std                  | 0.879        |
|    value_loss           | 47.6         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 156         |
| time/                   |             |
|    fps                  | 592         |
|    iterations           | 413         |
|    time_elapsed         | 802         |
|    total_timesteps      | 475776      |
| train/                  |             |
|    approx_kl            | 0.006603111 |
|    clip_fraction        | 0.0622      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.29       |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 14.1        |
|    n_updates            | 4120        |
|    policy_gradient_loss | -0.00414    |
|    std                  | 0.885       |
|    value_loss           | 47.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 592          |
|    iterations           | 414          |
|    time_elapsed         | 804          |
|    total_timesteps      | 476928       |
| train/                  |              |
|    approx_kl            | 0.0028531994 |
|    clip_fraction        | 0.0422       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.3         |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 12.5         |
|    n_updates            | 4130         |
|    policy_gradient_loss | -0.00162     |
|    std                  | 0.886        |
|    value_loss           | 47.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 156          |
| time/                   |              |
|    fps                  | 593          |
|    iterations           | 415          |
|    time_elapsed         | 806          |
|    total_timesteps      | 478080       |
| train/                  |              |
|    approx_kl            | 0.0031004446 |
|    clip_fraction        | 0.0289       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.29        |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 29           |
|    n_updates            | 4140         |
|    policy_gradient_loss | -0.000358    |
|    std                  | 0.878        |
|    value_loss           | 47.3         |
------------------------------------------
------------------------------------------
