Starting training:
  Algorithm       : ppo
  Environments    : 4
  Reward mode     : combined
  Observation     : C03
  Seed            : 42
  Timesteps       : 1000000

=== System Info ===
Hostname              : haicn1701.localdomain
CUDA_VISIBLE_DEVICES : MIG-0df3d462-ff11-590c-9da2-755e443d81a7

=== GPU Info (nvidia-smi) ===
Sun Jun  8 04:22:35 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.133.20             Driver Version: 570.133.20     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-40GB          On  |   00000000:CA:00.0 Off |                   On |
| N/A   41C    P0             46W /  400W |     249MiB /  40960MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |                     Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                       BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0    2   0   0  |             142MiB / 20096MiB    | 56      0 |  4   0    2    0    0 |
|                  |                 0MiB / 32767MiB  |           |                       |
+------------------+----------------------------------+-----------+-----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+

=== PyTorch CUDA Info ===
CUDA available        : True
Device name (ID 0)    : NVIDIA A100-SXM4-40GB MIG 4g.20gb
CUDA version (torch)  : 12.4
CUDNN version         : 90501
Using cuda device
---------------------------------
| rollout/           |          |
|    value_loss           | 0.412      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 241        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 373        |
|    time_elapsed         | 7153       |
|    total_timesteps      | 429696     |
| train/                  |            |
|    approx_kl            | 0.34746066 |
|    clip_fraction        | 0.524      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.2        |
|    explained_variance   | 0.998      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0911     |
|    n_updates            | 3720       |
|    policy_gradient_loss | 0.0267     |
|    std                  | 0.0269     |
|    value_loss           | 0.31       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 240         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 374         |
|    time_elapsed         | 7170        |
|    total_timesteps      | 430848      |
| train/                  |             |
|    approx_kl            | 0.118550114 |
|    clip_fraction        | 0.456       |
|    clip_range           | 0.2         |
|    entropy_loss         | 2.19        |
|    explained_variance   | 0.998       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0397      |
|    n_updates            | 3730        |
|    policy_gradient_loss | 0.0566      |
|    std                  | 0.0273      |
|    value_loss           | 0.318       |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 288       |
|    ep_rew_mean          | 240       |
| time/                   |           |
|    fps                  | 60        |
|    iterations           | 375       |
|    time_elapsed         | 7187      |
|    total_timesteps      | 432000    |
| train/                  |           |
|    approx_kl            | 0.1030569 |
|    clip_fraction        | 0.394     |
|    clip_range           | 0.2       |
|    entropy_loss         | 2.18      |
|    explained_variance   | 0.999     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.111     |
|    n_updates            | 3740      |
|    policy_gradient_loss | 0.0303    |
|    std                  | 0.0272    |
|    value_loss           | 0.261     |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 239         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 376         |
|    time_elapsed         | 7204        |
|    total_timesteps      | 433152      |
| train/                  |             |
|    approx_kl            | 0.111933336 |
|    clip_fraction        | 0.422       |
|    clip_range           | 0.2         |
|    entropy_loss         | 2.19        |
|    explained_variance   | 0.999       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.122       |
|    n_updates            | 3750        |
|    policy_gradient_loss | 0.0443      |
|    std                  | 0.0272      |
|    value_loss           | 0.16        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 288       |
|    ep_rew_mean          | 238       |
| time/                   |           |
|    fps                  | 60        |
|    iterations           | 377       |
|    time_elapsed         | 7221      |
|    total_timesteps      | 434304    |
| train/                  |           |
|    approx_kl            | 1.2638404 |
|    clip_fraction        | 0.464     |
|    clip_range           | 0.2       |
|    entropy_loss         | 2.19      |
|    explained_variance   | 1         |
|    learning_rate        | 0.0003    |
|    loss                 | 0.0197    |
|    n_updates            | 3760      |
|    policy_gradient_loss | 0.0112    |
|    std                  | 0.0271    |
|    value_loss           | 0.14      |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 288       |
|    ep_rew_mean          | 237       |
| time/                   |           |
|    fps                  | 60        |
|    iterations           | 378       |
|    time_elapsed         | 7238      |
|    total_timesteps      | 435456    |
| train/                  |           |
|    approx_kl            | 0.2765616 |
|    clip_fraction        | 0.34      |
|    clip_range           | 0.2       |
|    entropy_loss         | 2.18      |
|    explained_variance   | 0.998     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.718     |
|    n_updates            | 3770      |
|    policy_gradient_loss | 0.0169    |
|    std                  | 0.0271    |
|    value_loss           | 0.196     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 288       |
|    ep_rew_mean          | 236       |
| time/                   |           |
|    fps                  | 60        |
|    iterations           | 379       |
|    time_elapsed         | 7255      |
|    total_timesteps      | 436608    |
| train/                  |           |
|    approx_kl            | 0.1634386 |
|    clip_fraction        | 0.356     |
|    clip_range           | 0.2       |
|    entropy_loss         | 2.18      |
|    explained_variance   | 1         |
|    learning_rate        | 0.0003    |
|    loss                 | 0.0783    |
|    n_updates            | 3780      |
|    policy_gradient_loss | 0.0232    |
|    std                  | 0.0277    |
|    value_loss           | 0.147     |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 236        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 380        |
|    time_elapsed         | 7273       |
|    total_timesteps      | 437760     |
| train/                  |            |
|    approx_kl            | 0.11176981 |
|    clip_fraction        | 0.393      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.16       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0664     |
|    n_updates            | 3790       |
|    policy_gradient_loss | 0.0189     |
|    std                  | 0.0278     |
|    value_loss           | 0.129      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 235        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 381        |
|    time_elapsed         | 7290       |
|    total_timesteps      | 438912     |
| train/                  |            |
|    approx_kl            | 0.07259181 |
|    clip_fraction        | 0.342      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.17       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.122      |
|    n_updates            | 3800       |
|    policy_gradient_loss | 0.0131     |
|    std                  | 0.0275     |
|    value_loss           | 0.137      |
----------------------------------------
Eval num_timesteps=440000, episode_reward=203.59 +/- 24.39
Episode length: 288.00 +/- 0.00
----------------------------------------
| eval/                   |            |
|    mean_ep_length       | 288        |
|    mean_reward          | 204        |
| time/                   |            |
|    total_timesteps      | 440000     |
| train/                  |            |
|    approx_kl            | 0.04222277 |
|    clip_fraction        | 0.345      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.17       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.179      |
|    n_updates            | 3810       |
|    policy_gradient_loss | 0.0139     |
|    std                  | 0.0275     |
|    value_loss           | 0.172      |
----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 288      |
|    ep_rew_mean     | 234      |
| time/              |          |
|    fps             | 59       |
|    iterations      | 382      |
|    time_elapsed    | 7340     |
|    total_timesteps | 440064   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 233         |
| time/                   |             |
|    fps                  | 59          |
|    iterations           | 383         |
|    time_elapsed         | 7357        |
|    total_timesteps      | 441216      |
| train/                  |             |
|    approx_kl            | 0.085389845 |
|    clip_fraction        | 0.381       |
|    clip_range           | 0.2         |
|    entropy_loss         | 2.18        |
|    explained_variance   | 1           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0518      |
|    n_updates            | 3820        |
|    policy_gradient_loss | 0.0234      |
|    std                  | 0.0275      |
|    value_loss           | 0.152       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 232        |
| time/                   |            |
|    fps                  | 59         |
|    iterations           | 384        |
|    time_elapsed         | 7374       |
|    total_timesteps      | 442368     |
| train/                  |            |
|    approx_kl            | 0.14370841 |
|    clip_fraction        | 0.415      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.18       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0637     |
|    n_updates            | 3830       |
|    policy_gradient_loss | 0.0415     |
|    std                  | 0.0272     |
|    value_loss           | 0.105      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 231        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 385        |
|    time_elapsed         | 7391       |
|    total_timesteps      | 443520     |
| train/                  |            |
|    approx_kl            | 0.08502931 |
|    clip_fraction        | 0.315      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.19       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0934     |
|    n_updates            | 3840       |
|    policy_gradient_loss | 0.0242     |
|    std                  | 0.0269     |
|    value_loss           | 0.148      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 230        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 386        |
|    time_elapsed         | 7408       |
|    total_timesteps      | 444672     |
| train/                  |            |
|    approx_kl            | 0.06450145 |
|    clip_fraction        | 0.395      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.19       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0883     |
|    n_updates            | 3850       |
|    policy_gradient_loss | 0.0233     |
|    std                  | 0.0271     |
|    value_loss           | 0.0957     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 230         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 387         |
|    time_elapsed         | 7425        |
|    total_timesteps      | 445824      |
| train/                  |             |
|    approx_kl            | 0.062167328 |
|    clip_fraction        | 0.335       |
|    clip_range           | 0.2         |
|    entropy_loss         | 2.2         |
|    explained_variance   | 1           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0924      |
|    n_updates            | 3860        |
|    policy_gradient_loss | 0.0243      |
|    std                  | 0.0268      |
|    value_loss           | 0.105       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 229        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 388        |
|    time_elapsed         | 7443       |
|    total_timesteps      | 446976     |
| train/                  |            |
|    approx_kl            | 0.04156731 |
|    clip_fraction        | 0.397      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.2        |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0753     |
|    n_updates            | 3870       |
|    policy_gradient_loss | 0.034      |
|    std                  | 0.0265     |
|    value_loss           | 0.136      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 228         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 389         |
|    time_elapsed         | 7460        |
|    total_timesteps      | 448128      |
| train/                  |             |
|    approx_kl            | 0.054903943 |
|    clip_fraction        | 0.415       |
|    clip_range           | 0.2         |
|    entropy_loss         | 2.22        |
|    explained_variance   | 1           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.000641    |
|    n_updates            | 3880        |
|    policy_gradient_loss | 0.0451      |
|    std                  | 0.0262      |
|    value_loss           | 0.0935      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 227         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 390         |
|    time_elapsed         | 7477        |
|    total_timesteps      | 449280      |
| train/                  |             |
|    approx_kl            | 0.058237884 |
|    clip_fraction        | 0.412       |
|    clip_range           | 0.2         |
|    entropy_loss         | 2.22        |
|    explained_variance   | 1           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0263      |
|    n_updates            | 3890        |
|    policy_gradient_loss | 0.031       |
|    std                  | 0.0262      |
|    value_loss           | 0.11        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 227        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 391        |
|    time_elapsed         | 7494       |
|    total_timesteps      | 450432     |
| train/                  |            |
|    approx_kl            | 0.17064363 |
|    clip_fraction        | 0.385      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.23       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.145      |
|    n_updates            | 3900       |
|    policy_gradient_loss | 0.0265     |
|    std                  | 0.0258     |
|    value_loss           | 0.111      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 227        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 392        |
|    time_elapsed         | 7511       |
|    total_timesteps      | 451584     |
| train/                  |            |
|    approx_kl            | 0.05210996 |
|    clip_fraction        | 0.386      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.25       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0258     |
|    n_updates            | 3910       |
|    policy_gradient_loss | 0.0344     |
|    std                  | 0.0254     |
|    value_loss           | 0.103      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 227        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 393        |
|    time_elapsed         | 7528       |
|    total_timesteps      | 452736     |
| train/                  |            |
|    approx_kl            | 0.10292915 |
|    clip_fraction        | 0.373      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.26       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0796     |
|    n_updates            | 3920       |
|    policy_gradient_loss | 0.0192     |
|    std                  | 0.0251     |
|    value_loss           | 0.11       |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 288       |
|    ep_rew_mean          | 227       |
| time/                   |           |
|    fps                  | 60        |
|    iterations           | 394       |
|    time_elapsed         | 7545      |
|    total_timesteps      | 453888    |
| train/                  |           |
|    approx_kl            | 0.0826174 |
|    clip_fraction        | 0.333     |
|    clip_range           | 0.2       |
|    entropy_loss         | 2.27      |
|    explained_variance   | 1         |
|    learning_rate        | 0.0003    |
|    loss                 | 0.0709    |
|    n_updates            | 3930      |
|    policy_gradient_loss | 0.0129    |
|    std                  | 0.0248    |
|    value_loss           | 0.116     |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 227        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 395        |
|    time_elapsed         | 7563       |
|    total_timesteps      | 455040     |
| train/                  |            |
|    approx_kl            | 0.08231588 |
|    clip_fraction        | 0.482      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.28       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.304      |
|    n_updates            | 3940       |
|    policy_gradient_loss | 0.0588     |
|    std                  | 0.0248     |
|    value_loss           | 0.0849     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 228        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 396        |
|    time_elapsed         | 7580       |
|    total_timesteps      | 456192     |
| train/                  |            |
|    approx_kl            | 0.15108529 |
|    clip_fraction        | 0.449      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.28       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0327     |
|    n_updates            | 3950       |
|    policy_gradient_loss | 0.0451     |
|    std                  | 0.0249     |
|    value_loss           | 0.086      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 228        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 397        |
|    time_elapsed         | 7597       |
|    total_timesteps      | 457344     |
| train/                  |            |
|    approx_kl            | 0.16000475 |
|    clip_fraction        | 0.411      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.28       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.119      |
|    n_updates            | 3960       |
|    policy_gradient_loss | 0.0432     |
|    std                  | 0.0248     |
|    value_loss           | 0.132      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 228        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 398        |
|    time_elapsed         | 7614       |
|    total_timesteps      | 458496     |
| train/                  |            |
|    approx_kl            | 0.07234147 |
|    clip_fraction        | 0.404      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.27       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.00768    |
|    n_updates            | 3970       |
|    policy_gradient_loss | 0.0231     |
|    std                  | 0.025      |
|    value_loss           | 0.0952     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 228        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 399        |
|    time_elapsed         | 7631       |
|    total_timesteps      | 459648     |
| train/                  |            |
|    approx_kl            | 0.10688199 |
|    clip_fraction        | 0.392      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.27       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.104      |
|    n_updates            | 3980       |
|    policy_gradient_loss | 0.0393     |
|    std                  | 0.0248     |
|    value_loss           | 0.0865     |
----------------------------------------
Eval num_timesteps=460000, episode_reward=185.12 +/- 29.78
Episode length: 288.00 +/- 0.00
----------------------------------------
| eval/                   |            |
|    mean_ep_length       | 288        |
|    mean_reward          | 185        |
| time/                   |            |
|    total_timesteps      | 460000     |
| train/                  |            |
|    approx_kl            | 0.08448077 |
|    clip_fraction        | 0.369      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.28       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0624     |
|    n_updates            | 3990       |
|    policy_gradient_loss | 0.0115     |
|    std                  | 0.0249     |
|    value_loss           | 0.129      |
----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 288      |
|    ep_rew_mean     | 229      |
| time/              |          |
|    fps             | 59       |
|    iterations      | 400      |
|    time_elapsed    | 7681     |
|    total_timesteps | 460800   |
---------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 229        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 401        |
|    time_elapsed         | 7698       |
|    total_timesteps      | 461952     |
| train/                  |            |
|    approx_kl            | 0.08119043 |
|    clip_fraction        | 0.45       |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.27       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0237     |
|    n_updates            | 4000       |
|    policy_gradient_loss | 0.035      |
|    std                  | 0.0251     |
|    value_loss           | 0.0818     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 230         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 402         |
|    time_elapsed         | 7716        |
|    total_timesteps      | 463104      |
| train/                  |             |
|    approx_kl            | 0.072591774 |
|    clip_fraction        | 0.396       |
|    clip_range           | 0.2         |
|    entropy_loss         | 2.27        |
|    explained_variance   | 1           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0684      |
|    n_updates            | 4010        |
|    policy_gradient_loss | 0.0301      |
|    std                  | 0.0249      |
|    value_loss           | 0.0949      |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 288       |
|    ep_rew_mean          | 230       |
| time/                   |           |
|    fps                  | 60        |
|    iterations           | 403       |
|    time_elapsed         | 7733      |
|    total_timesteps      | 464256    |
| train/                  |           |
|    approx_kl            | 1.1687428 |
|    clip_fraction        | 0.487     |
|    clip_range           | 0.2       |
|    entropy_loss         | 2.28      |
|    explained_variance   | 1         |
|    learning_rate        | 0.0003    |
|    loss                 | 0.0944    |
|    n_updates            | 4020      |
|    policy_gradient_loss | 0.0311    |
|    std                  | 0.0247    |
|    value_loss           | 0.105     |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 231        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 404        |
|    time_elapsed         | 7750       |
|    total_timesteps      | 465408     |
| train/                  |            |
|    approx_kl            | 0.15254034 |
|    clip_fraction        | 0.46       |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.28       |
|    explained_variance   | 0.998      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.165      |
|    n_updates            | 4030       |
|    policy_gradient_loss | 0.0424     |
|    std                  | 0.0249     |
|    value_loss           | 0.151      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 231        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 405        |
|    time_elapsed         | 7767       |
|    total_timesteps      | 466560     |
| train/                  |            |
|    approx_kl            | 0.13858812 |
|    clip_fraction        | 0.393      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.27       |
|    explained_variance   | 0.999      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.141      |
|    n_updates            | 4040       |
|    policy_gradient_loss | 0.0284     |
|    std                  | 0.0249     |
|    value_loss           | 0.119      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 232        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 406        |
|    time_elapsed         | 7784       |
|    total_timesteps      | 467712     |
| train/                  |            |
|    approx_kl            | 0.51699877 |
|    clip_fraction        | 0.402      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.28       |
|    explained_variance   | 0.999      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.142      |
|    n_updates            | 4050       |
|    policy_gradient_loss | 0.014      |
|    std                  | 0.0248     |
|    value_loss           | 0.141      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 233        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 407        |
|    time_elapsed         | 7801       |
|    total_timesteps      | 468864     |
| train/                  |            |
|    approx_kl            | 0.16979408 |
|    clip_fraction        | 0.39       |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.28       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0953     |
|    n_updates            | 4060       |
|    policy_gradient_loss | 0.0251     |
|    std                  | 0.0248     |
|    value_loss           | 0.114      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 233        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 408        |
|    time_elapsed         | 7818       |
|    total_timesteps      | 470016     |
| train/                  |            |
|    approx_kl            | 0.10494677 |
|    clip_fraction        | 0.395      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.27       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0703     |
|    n_updates            | 4070       |
|    policy_gradient_loss | 0.0311     |
|    std                  | 0.025      |
|    value_loss           | 0.127      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 234        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 409        |
|    time_elapsed         | 7835       |
|    total_timesteps      | 471168     |
| train/                  |            |
|    approx_kl            | 0.08067839 |
|    clip_fraction        | 0.421      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.26       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0133     |
|    n_updates            | 4080       |
|    policy_gradient_loss | 0.0359     |
|    std                  | 0.0252     |
|    value_loss           | 0.12       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 235        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 410        |
|    time_elapsed         | 7853       |
|    total_timesteps      | 472320     |
| train/                  |            |
|    approx_kl            | 0.06614757 |
|    clip_fraction        | 0.346      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.26       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.182      |
|    n_updates            | 4090       |
|    policy_gradient_loss | 0.0199     |
|    std                  | 0.0251     |
|    value_loss           | 0.0979     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 235        |
| time/                   |            |
|    fps                  | 60         |
|    iterations           | 411        |
|    time_elapsed         | 7870       |
|    total_timesteps      | 473472     |
| train/                  |            |
|    approx_kl            | 0.07811603 |
|    clip_fraction        | 0.399      |
|    clip_range           | 0.2        |
|    entropy_loss         | 2.26       |
|    explained_variance   | 1          |
|    learning_rate        | 0.0003     |
|    loss                 | 0.158      |
|    n_updates            | 4100       |
|    policy_gradient_loss | 0.0464     |
|    std                  | 0.0254     |
|    value_loss           | 0.1        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 236         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 412         |
|    time_elapsed         | 7887        |
|    total_timesteps      | 474624      |
| train/                  |             |
|    approx_kl            | 0.049607363 |
|    clip_fraction        | 0.274       |
|    clip_range           | 0.2         |
|    entropy_loss         | 2.26        |
|    explained_variance   | 1           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0216      |
|    n_updates            | 4110        |
|    policy_gradient_loss | 0.00653     |
|    std                  | 0.0249      |
|    value_loss           | 0.194       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 237         |
| time/                   |             |
|    fps                  | 60          |
|    iterations           | 413         |
|    time_elapsed         | 7904        |
|    total_timesteps      | 475776      |
| train/                  |             |
|    approx_kl            | 0.095565654 |
|    clip_fraction        | 0.417       |
|    clip_range           | 0.2         |
|    entropy_loss         | 2.28        |
|    explained_variance   | 1           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.114       |
|    n_updates            | 4120        |
|    policy_gradient_loss | 0.0411      |
|    std                  | 0.0249      |
|    value_loss           | 0.105       |
-----------------------------------------
---------------------------------------
| rollout/                |           |
